age,job,marital,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,y
32,blue-collar,married,29050,yes,yes,21,563,2,-1,0,unknown,no
45,technician,married,3395,yes,no,14,215,1,-1,0,unknown,no
51,admin.,divorced,115,yes,yes,8,136,1,-1,0,unknown,no
48,services,married,300,no,no,14,350,4,-1,0,unknown,no
25,services,single,-439,yes,no,12,293,1,-1,0,unknown,no
51,admin.,married,4655,no,no,20,44,4,-1,0,unknown,no
45,unemployed,married,579,yes,no,30,141,2,-1,0,unknown,no
54,management,married,-547,no,no,8,156,1,-1,0,unknown,no
37,blue-collar,divorced,-271,yes,no,9,172,1,-1,0,unknown,no
30,technician,married,436,yes,no,5,138,3,206,8,other,no
25,student,single,-113,no,no,10,300,3,-1,0,unknown,no
45,blue-collar,single,847,no,no,31,294,3,-1,0,unknown,no
45,technician,married,315,yes,no,30,103,1,-1,0,unknown,no
40,blue-collar,married,32,yes,no,7,102,1,-1,0,unknown,no
37,admin.,married,1995,yes,no,11,48,2,-1,0,unknown,no
43,services,married,1625,yes,no,20,390,1,-1,0,unknown,no
31,admin.,single,3950,yes,no,21,529,1,-1,0,unknown,yes
46,admin.,divorced,-637,yes,no,17,153,1,-1,0,unknown,no
30,blue-collar,married,9194,yes,no,23,178,2,-1,0,unknown,no
44,management,divorced,-411,yes,no,2,432,4,-1,0,unknown,yes
32,technician,married,1118,yes,yes,9,128,2,-1,0,unknown,no
39,admin.,divorced,2903,yes,yes,25,259,2,-1,0,unknown,no
45,blue-collar,married,-455,yes,yes,31,161,2,-1,0,unknown,no
39,management,married,271,yes,no,8,101,1,-1,0,unknown,no
42,management,single,525,no,no,13,127,2,-1,0,unknown,no
60,retired,married,566,no,yes,23,423,1,-1,0,unknown,no
42,services,married,-369,no,no,14,72,3,-1,0,unknown,no
41,technician,single,631,no,no,4,111,3,-1,0,unknown,no
45,blue-collar,married,1239,no,no,31,67,4,-1,0,unknown,no
37,services,single,148,no,yes,6,64,1,-1,0,unknown,no
48,blue-collar,married,647,no,no,29,64,8,-1,0,unknown,no
46,blue-collar,married,853,no,no,11,1187,3,-1,0,unknown,no
29,blue-collar,single,558,yes,no,11,142,1,-1,0,unknown,no
50,services,married,1572,yes,no,9,185,1,-1,0,unknown,no
42,blue-collar,married,3396,yes,yes,20,93,4,-1,0,unknown,no
31,self-employed,married,2153,yes,no,11,239,3,172,1,failure,no
66,management,married,6251,no,no,10,273,2,356,10,other,no
46,blue-collar,divorced,168,yes,no,20,255,1,336,4,other,no
52,admin.,married,204,no,no,19,123,2,-1,0,unknown,no
49,blue-collar,married,1860,no,no,25,150,3,-1,0,unknown,no
36,services,married,0,yes,no,6,215,3,280,3,failure,no
26,services,single,5533,yes,no,7,582,2,283,4,failure,no
36,entrepreneur,married,1169,yes,no,6,168,2,-1,0,unknown,no
55,management,divorced,1598,no,no,22,607,4,-1,0,unknown,no
50,management,married,106,yes,no,15,388,2,-1,0,unknown,no
25,blue-collar,single,381,yes,no,15,951,1,-1,0,unknown,no
42,unknown,married,222,no,no,26,80,16,-1,0,unknown,no
32,admin.,single,457,no,no,26,109,3,455,2,failure,no
49,admin.,divorced,190,yes,no,13,421,1,-1,0,unknown,no
49,technician,married,550,yes,no,5,412,2,-1,0,unknown,no
37,management,married,0,no,no,17,44,1,123,2,failure,no
40,services,married,0,yes,no,21,43,1,185,2,failure,no
32,blue-collar,single,53,yes,no,18,276,1,195,1,failure,no
37,unemployed,married,117,no,no,12,144,4,-1,0,unknown,no
34,services,married,184,yes,no,18,87,1,-1,0,unknown,no
37,management,married,0,no,no,11,187,4,-1,0,unknown,no
31,self-employed,single,3343,no,no,3,365,1,94,1,success,yes
49,services,married,2058,no,no,18,82,3,-1,0,unknown,no
38,technician,married,557,yes,no,16,1556,4,-1,0,unknown,yes
45,management,single,207,no,no,21,230,3,-1,0,unknown,no
48,blue-collar,married,5241,yes,no,29,158,1,-1,0,unknown,no
38,management,married,0,yes,no,20,25,2,-1,0,unknown,no
28,management,single,1,yes,no,16,241,2,-1,0,unknown,no
27,management,single,-308,yes,no,16,213,16,-1,0,unknown,no
35,blue-collar,married,625,no,no,13,267,1,-1,0,unknown,no
58,retired,married,928,no,no,26,304,1,-1,0,unknown,no
37,admin.,divorced,0,yes,yes,5,358,1,-1,0,unknown,no
48,admin.,single,3531,yes,no,20,81,2,287,6,failure,no
30,management,single,0,no,no,4,405,1,-1,0,unknown,no
33,entrepreneur,single,138,no,no,4,141,2,-1,0,unknown,no
24,admin.,single,166,no,no,10,256,2,-1,0,unknown,yes
47,admin.,married,12276,no,no,20,77,5,-1,0,unknown,no
52,services,married,774,yes,no,8,159,1,-1,0,unknown,no
43,blue-collar,married,-127,yes,no,27,102,3,-1,0,unknown,no
26,admin.,single,96,yes,no,13,612,2,348,3,other,no
40,blue-collar,married,60,no,yes,25,36,1,-1,0,unknown,no
34,blue-collar,divorced,176,yes,no,15,67,1,368,5,failure,no
38,entrepreneur,single,2543,no,no,10,223,1,414,4,failure,yes
31,admin.,married,752,yes,no,14,178,1,-1,0,unknown,no
34,services,married,2211,no,no,8,149,1,-1,0,unknown,no
29,self-employed,single,970,yes,no,13,240,1,-1,0,unknown,no
45,admin.,divorced,857,no,no,8,49,7,-1,0,unknown,no
45,blue-collar,married,818,yes,no,30,343,3,-1,0,unknown,no
29,services,single,447,yes,yes,4,106,1,-1,0,unknown,no
47,self-employed,married,192,no,no,30,120,6,-1,0,unknown,no
38,services,married,282,no,no,15,360,3,-1,0,unknown,no
34,services,married,1442,no,no,11,234,1,-1,0,unknown,no
46,admin.,married,1264,no,no,28,100,2,-1,0,unknown,no
35,technician,single,172,yes,yes,18,52,1,-1,0,unknown,no
46,management,married,375,no,no,9,130,1,-1,0,unknown,no
60,retired,single,-330,no,yes,22,69,6,-1,0,unknown,no
55,technician,married,-14,yes,no,12,82,4,-1,0,unknown,no
42,technician,married,370,no,no,19,302,5,-1,0,unknown,no
30,housemaid,single,3362,no,no,12,101,2,-1,0,unknown,no
30,admin.,single,278,yes,no,15,148,1,-1,0,unknown,no
33,services,single,187,yes,no,20,168,3,326,1,failure,no
39,technician,single,-529,yes,no,15,22,8,175,5,failure,no
43,management,married,0,no,no,21,127,3,-1,0,unknown,no
47,blue-collar,single,133,yes,no,14,285,1,330,3,other,no
55,management,divorced,608,yes,no,7,161,2,-1,0,unknown,no
66,retired,married,203,no,no,18,353,1,195,1,success,yes
55,management,married,1267,yes,no,30,82,2,-1,0,unknown,no
36,technician,married,1975,no,no,18,835,1,-1,0,unknown,no
34,self-employed,married,865,yes,no,21,51,7,-1,0,unknown,no
40,self-employed,married,92,yes,no,13,92,1,-1,0,unknown,no
33,admin.,married,0,no,no,4,86,3,-1,0,unknown,no
40,self-employed,married,256,no,no,18,30,1,-1,0,unknown,no
50,management,divorced,535,no,no,6,102,2,-1,0,unknown,no
29,admin.,single,305,yes,no,18,18,4,304,1,failure,no
26,services,divorced,74,yes,no,23,106,6,-1,0,unknown,no
24,student,single,7,yes,no,30,86,3,-1,0,unknown,no
32,technician,single,1107,no,no,27,113,8,-1,0,unknown,no
57,technician,married,589,yes,no,11,167,1,190,5,failure,yes
54,technician,married,369,no,no,4,226,1,-1,0,unknown,no
31,self-employed,married,147,yes,no,11,12,5,-1,0,unknown,no
59,blue-collar,married,104,yes,no,2,92,5,-1,0,unknown,no
37,unemployed,married,80,no,no,3,248,2,-1,0,unknown,no
37,management,married,565,no,no,5,329,1,6,2,success,no
39,management,single,3840,yes,no,11,315,2,-1,0,unknown,yes
40,technician,married,26,yes,no,16,230,3,-1,0,unknown,no
56,blue-collar,married,121,no,no,5,151,1,-1,0,unknown,no
52,services,married,482,yes,yes,28,83,7,-1,0,unknown,no
36,admin.,married,75,no,yes,20,97,2,-1,0,unknown,no
37,admin.,single,1560,yes,no,21,67,1,163,2,failure,no
34,technician,married,390,yes,no,27,95,2,231,2,failure,yes
35,technician,divorced,0,yes,no,12,183,6,-1,0,unknown,no
46,blue-collar,married,1723,no,no,26,102,3,192,4,other,no
29,housemaid,married,7,no,yes,8,240,1,-1,0,unknown,no
30,management,married,1439,yes,no,18,373,1,-1,0,unknown,no
46,blue-collar,married,640,yes,no,6,246,1,55,5,success,yes
34,admin.,single,3092,no,no,19,115,1,-1,0,unknown,no
37,technician,married,-21,yes,no,27,229,2,-1,0,unknown,no
46,admin.,married,1252,yes,yes,17,59,1,-1,0,unknown,no
48,technician,married,522,yes,no,19,71,1,-1,0,unknown,no
29,unemployed,married,-25,yes,no,17,143,1,-1,0,unknown,no
58,unknown,divorced,3111,yes,no,17,111,1,188,2,failure,no
36,management,married,-1312,yes,yes,29,229,4,-1,0,unknown,no
28,admin.,married,242,yes,no,17,47,1,779,12,failure,no
37,management,married,597,no,yes,30,96,3,-1,0,unknown,no
53,management,married,18931,no,no,5,224,1,86,23,other,no
48,entrepreneur,married,3705,yes,no,15,151,2,-1,0,unknown,no
41,admin.,married,2,yes,no,19,64,1,-1,0,unknown,no
34,blue-collar,married,322,yes,no,20,10,3,-1,0,unknown,no
28,admin.,married,503,no,yes,21,553,2,-1,0,unknown,no
54,technician,divorced,-291,no,no,19,99,2,-1,0,unknown,no
50,management,divorced,151,no,no,9,103,4,-1,0,unknown,no
56,admin.,single,4118,no,no,27,165,1,-1,0,unknown,yes
32,blue-collar,married,180,yes,no,14,179,1,334,1,other,no
57,blue-collar,married,2449,no,no,13,142,2,-1,0,unknown,no
29,management,single,697,no,no,4,206,1,-1,0,unknown,yes
45,housemaid,married,258,yes,no,16,287,2,-1,0,unknown,no
32,management,married,1812,no,no,4,296,1,182,4,other,yes
46,blue-collar,married,961,yes,no,17,48,2,-1,0,unknown,no
32,management,married,396,yes,no,20,319,3,-1,0,unknown,no
25,technician,single,139,no,yes,12,138,1,-1,0,unknown,yes
35,unemployed,married,315,yes,no,19,70,1,-1,0,unknown,no
40,blue-collar,married,87,yes,no,8,210,1,-1,0,unknown,no
52,blue-collar,married,-211,yes,yes,28,153,2,-1,0,unknown,no
57,retired,married,0,yes,no,6,62,2,273,2,failure,no
41,management,divorced,-68,yes,yes,25,463,22,-1,0,unknown,no
39,housemaid,married,694,yes,yes,18,91,1,168,2,other,no
32,blue-collar,single,528,yes,no,16,219,1,273,1,failure,no
37,management,married,26,no,no,17,151,7,62,4,failure,no
52,blue-collar,married,2,no,no,9,70,3,-1,0,unknown,no
30,management,married,11391,yes,no,20,319,1,105,2,other,no
43,management,married,0,yes,no,16,100,17,-1,0,unknown,no
36,management,married,128,no,no,8,733,1,-1,0,unknown,no
28,admin.,single,731,yes,no,5,718,13,-1,0,unknown,no
32,blue-collar,divorced,0,no,no,9,49,1,-1,0,unknown,no
44,entrepreneur,married,468,yes,yes,15,289,2,-1,0,unknown,no
45,blue-collar,married,23,yes,yes,13,234,3,-1,0,unknown,no
43,entrepreneur,married,0,no,yes,29,184,4,-1,0,unknown,no
52,housemaid,married,335,no,no,22,217,5,-1,0,unknown,no
31,blue-collar,married,0,yes,yes,12,59,4,-1,0,unknown,no
31,management,single,0,no,no,25,11,16,-1,0,unknown,no
47,management,single,-246,yes,no,5,145,1,365,2,failure,no
23,admin.,married,836,yes,no,27,674,1,-1,0,unknown,no
29,blue-collar,single,0,no,no,21,623,1,-1,0,unknown,no
35,management,single,2306,no,no,18,86,7,-1,0,unknown,no
33,blue-collar,married,331,yes,no,14,178,7,365,5,other,no
52,self-employed,divorced,1291,yes,no,19,559,1,169,2,failure,no
50,admin.,single,1367,no,no,30,270,2,-1,0,unknown,no
46,admin.,divorced,2087,no,no,20,768,3,-1,0,unknown,yes
32,blue-collar,single,358,no,no,9,103,3,-1,0,unknown,no
72,retired,married,1533,no,no,16,546,2,-1,0,unknown,yes
62,retired,married,243,no,no,25,117,1,280,1,success,no
57,services,married,2745,yes,no,17,167,2,-1,0,unknown,no
40,admin.,married,189,yes,no,27,160,2,-1,0,unknown,no
60,retired,married,81,yes,no,5,101,1,-1,0,unknown,no
44,blue-collar,married,78,yes,no,12,253,2,-1,0,unknown,no
40,management,single,867,yes,yes,12,145,4,-1,0,unknown,no
56,management,married,15520,no,no,18,420,1,-1,0,unknown,no
36,management,married,-661,yes,yes,5,221,3,-1,0,unknown,no
36,blue-collar,married,153,yes,no,8,263,1,171,2,failure,no
41,blue-collar,married,-15,yes,no,7,169,2,-1,0,unknown,no
58,entrepreneur,married,925,yes,no,21,65,1,-1,0,unknown,no
37,self-employed,married,2260,yes,no,30,370,3,-1,0,unknown,no
25,management,married,168,yes,no,3,801,1,-1,0,unknown,yes
29,technician,single,5763,no,yes,5,271,2,92,2,success,no
53,retired,divorced,-24,no,yes,14,319,3,-1,0,unknown,no
53,management,married,527,yes,no,23,71,3,-1,0,unknown,no
27,services,married,8,yes,no,6,88,3,-1,0,unknown,no
42,housemaid,married,1343,yes,no,24,404,3,-1,0,unknown,no
39,management,divorced,355,yes,no,25,313,5,-1,0,unknown,no
37,unemployed,married,1978,no,no,9,404,1,182,1,success,yes
39,admin.,married,444,yes,no,8,374,2,-1,0,unknown,no
54,management,divorced,496,no,no,2,161,1,140,3,success,no
21,services,single,1903,yes,no,29,107,2,-1,0,unknown,no
38,admin.,married,545,no,no,12,436,1,-1,0,unknown,no
28,blue-collar,single,722,yes,no,21,150,1,-1,0,unknown,no
48,admin.,married,0,yes,no,8,85,1,168,2,failure,no
61,retired,married,173,no,no,9,182,2,-1,0,unknown,no
30,technician,married,484,yes,no,6,703,1,-1,0,unknown,yes
31,admin.,married,728,yes,yes,15,152,1,352,4,failure,no
26,technician,married,192,yes,no,18,116,1,-1,0,unknown,no
26,blue-collar,single,2613,no,no,29,435,2,-1,0,unknown,no
28,blue-collar,single,56,yes,no,23,66,1,-1,0,unknown,no
48,blue-collar,married,194,yes,no,5,62,1,-1,0,unknown,no
51,self-employed,single,0,yes,no,11,139,2,-1,0,unknown,no
57,technician,married,1078,yes,no,5,10,4,-1,0,unknown,no
26,blue-collar,single,179,no,no,30,103,3,-1,0,unknown,no
34,management,married,-308,yes,no,30,140,2,-1,0,unknown,no
67,retired,divorced,704,no,no,3,537,1,-1,0,unknown,yes
57,blue-collar,married,649,yes,no,13,169,2,-1,0,unknown,no
36,technician,single,140,yes,no,19,100,9,-1,0,unknown,no
45,management,single,4831,no,no,30,852,3,182,11,success,yes
38,management,married,536,yes,no,22,248,1,-1,0,unknown,yes
56,blue-collar,married,827,yes,no,15,462,4,-1,0,unknown,yes
50,management,divorced,-6,yes,no,19,92,2,-1,0,unknown,no
30,management,single,13774,no,no,14,380,1,-1,0,unknown,no
55,technician,married,1181,no,no,21,42,1,-1,0,unknown,no
35,management,married,2326,yes,yes,16,319,1,-1,0,unknown,yes
57,management,divorced,8897,yes,no,12,865,2,-1,0,unknown,yes
31,management,single,202,yes,no,7,590,1,-1,0,unknown,no
56,entrepreneur,married,8741,yes,no,20,318,3,-1,0,unknown,no
44,management,married,282,no,no,9,700,2,154,3,success,yes
48,entrepreneur,married,269,yes,no,19,149,1,-1,0,unknown,no
55,blue-collar,married,471,yes,no,30,58,2,-1,0,unknown,no
42,blue-collar,married,1455,yes,no,2,279,2,269,2,other,no
43,entrepreneur,single,103,yes,no,18,53,1,183,5,failure,no
56,management,married,616,no,no,6,156,1,-1,0,unknown,yes
38,admin.,married,3913,yes,no,20,196,2,315,2,failure,no
31,management,married,1260,no,yes,21,93,1,-1,0,unknown,no
21,student,single,546,no,no,17,94,1,-1,0,unknown,no
30,admin.,married,187,yes,no,7,56,1,170,1,failure,no
56,management,married,2925,no,no,29,133,6,-1,0,unknown,no
41,unemployed,single,7968,no,no,2,404,1,184,4,success,yes
59,housemaid,divorced,502,yes,no,14,27,3,-1,0,unknown,no
38,services,married,123,yes,yes,16,202,6,-1,0,unknown,no
39,blue-collar,married,281,no,no,20,78,7,-1,0,unknown,no
35,blue-collar,married,-557,yes,yes,21,249,1,-1,0,unknown,no
38,blue-collar,single,-329,yes,no,12,86,4,-1,0,unknown,no
53,management,divorced,519,yes,no,5,126,1,-1,0,unknown,no
44,services,married,3,yes,no,7,228,1,-1,0,unknown,no
27,admin.,single,-34,no,yes,21,171,2,-1,0,unknown,no
46,blue-collar,married,4044,no,no,7,326,3,-1,0,unknown,no
40,technician,married,0,yes,no,17,74,2,196,1,failure,no
46,blue-collar,married,723,no,no,8,63,2,-1,0,unknown,no
44,blue-collar,divorced,-184,yes,no,18,825,2,154,3,other,no
51,technician,married,216,no,no,7,615,2,-1,0,unknown,yes
70,retired,married,44,no,no,18,1104,2,88,2,other,yes
51,blue-collar,married,-92,yes,no,4,28,4,-1,0,unknown,no
43,management,married,6,no,no,8,324,2,-1,0,unknown,no
47,blue-collar,married,421,yes,yes,5,52,1,-1,0,unknown,no
49,self-employed,married,99,yes,yes,31,83,1,-1,0,unknown,no
57,management,married,113,no,no,3,191,2,-1,0,unknown,no
35,blue-collar,married,4924,no,no,16,252,2,-1,0,unknown,no
47,services,married,586,no,no,12,68,2,-1,0,unknown,no
43,unemployed,married,0,no,no,18,464,1,94,2,success,yes
45,blue-collar,married,7895,yes,no,4,872,1,-1,0,unknown,yes
33,technician,married,6419,no,no,7,419,3,-1,0,unknown,no
36,technician,single,1614,yes,no,2,164,1,-1,0,unknown,no
52,technician,married,0,no,no,14,97,2,-1,0,unknown,no
31,self-employed,married,229,no,no,29,184,1,-1,0,unknown,no
37,services,married,0,yes,no,12,631,1,344,1,success,no
42,services,divorced,266,yes,yes,19,97,1,-1,0,unknown,no
37,blue-collar,married,3420,yes,no,12,77,1,301,2,failure,no
32,technician,single,1732,yes,no,14,1871,3,-1,0,unknown,yes
45,self-employed,married,845,no,no,20,76,4,-1,0,unknown,no
33,admin.,single,745,yes,no,17,278,2,333,1,other,no
57,management,married,256,no,no,5,304,2,91,1,success,yes
44,technician,married,-251,no,yes,31,13,16,-1,0,unknown,no
46,blue-collar,married,2904,no,no,20,277,2,-1,0,unknown,no
56,blue-collar,married,247,no,no,9,126,4,-1,0,unknown,no
36,services,married,211,yes,no,9,93,2,-1,0,unknown,no
58,blue-collar,married,144,no,yes,25,71,2,-1,0,unknown,no
27,entrepreneur,married,47,yes,no,18,114,4,-1,0,unknown,no
25,technician,single,160,no,yes,13,151,1,-1,0,unknown,no
30,services,single,177,yes,no,18,187,4,356,2,other,no
38,blue-collar,single,-100,yes,no,21,189,2,-1,0,unknown,no
37,blue-collar,married,969,yes,no,14,343,2,-1,0,unknown,no
58,management,married,320,yes,no,30,171,2,-1,0,unknown,no
36,blue-collar,married,4143,no,yes,16,78,5,-1,0,unknown,no
36,technician,divorced,666,yes,yes,3,190,1,133,1,other,no
33,management,married,-14,yes,no,20,856,3,-1,0,unknown,no
31,services,single,32,no,no,18,190,4,-1,0,unknown,no
32,blue-collar,married,20,yes,yes,8,117,3,-1,0,unknown,no
47,management,single,6651,no,no,8,229,1,412,2,failure,yes
42,management,married,275,no,no,5,408,2,-1,0,unknown,no
35,entrepreneur,married,24,yes,no,20,81,1,-1,0,unknown,no
45,blue-collar,married,907,no,no,18,230,8,-1,0,unknown,no
34,management,single,6013,yes,no,18,612,1,-1,0,unknown,yes
41,services,married,-111,yes,no,13,21,1,-1,0,unknown,no
30,technician,single,518,yes,no,2,21,1,-1,0,unknown,no
26,blue-collar,single,2,yes,no,30,170,4,-1,0,unknown,no
34,blue-collar,married,-29,yes,no,11,200,2,364,2,other,no
50,management,married,1562,yes,no,23,92,2,-1,0,unknown,no
33,blue-collar,single,1387,no,no,5,185,1,-1,0,unknown,no
51,blue-collar,divorced,83,yes,no,16,24,4,-1,0,unknown,no
30,student,single,25,no,no,30,44,1,-1,0,unknown,no
35,technician,married,883,yes,no,7,333,1,351,1,failure,no
37,unemployed,single,443,no,no,29,1600,1,-1,0,unknown,yes
42,management,married,342,yes,no,2,156,5,-1,0,unknown,no
30,technician,married,-1,yes,no,8,323,1,-1,0,unknown,no
49,unemployed,married,4110,no,no,17,50,2,-1,0,unknown,no
27,admin.,single,230,yes,no,9,371,1,-1,0,unknown,no
46,admin.,married,171,yes,yes,11,251,1,430,1,failure,no
56,services,divorced,6101,no,no,14,422,4,-1,0,unknown,no
50,blue-collar,married,104,yes,no,17,317,3,324,2,other,no
39,technician,married,504,yes,no,12,495,1,-1,0,unknown,no
36,admin.,divorced,227,no,no,9,185,1,-1,0,unknown,no
41,services,married,4,no,no,6,284,2,-1,0,unknown,no
39,management,single,0,no,no,6,135,2,-1,0,unknown,no
46,blue-collar,married,211,yes,no,14,36,2,-1,0,unknown,no
37,management,single,9,no,no,26,484,2,-1,0,unknown,no
59,technician,married,478,no,no,11,108,5,-1,0,unknown,no
39,admin.,single,1242,yes,no,12,303,3,-1,0,unknown,no
37,blue-collar,married,398,yes,yes,20,309,1,-1,0,unknown,no
47,blue-collar,divorced,7,no,yes,16,219,7,-1,0,unknown,no
45,technician,married,1831,no,no,27,275,2,-1,0,unknown,yes
60,blue-collar,married,1723,no,no,4,160,4,83,3,failure,no
57,services,married,491,yes,no,15,1217,3,-1,0,unknown,yes
34,blue-collar,married,391,yes,yes,23,34,2,-1,0,unknown,no
59,blue-collar,divorced,867,yes,no,24,120,1,-1,0,unknown,no
28,blue-collar,single,1112,yes,no,16,827,2,-1,0,unknown,no
44,management,married,2276,yes,no,17,321,1,-1,0,unknown,no
36,management,married,6641,no,no,30,105,4,-1,0,unknown,no
39,management,single,1877,yes,no,6,185,1,-1,0,unknown,no
38,management,married,238,no,no,4,139,1,92,3,failure,yes
37,technician,married,16,yes,yes,7,153,3,-1,0,unknown,no
39,technician,single,54,yes,no,3,204,2,248,12,failure,no
37,housemaid,single,206,no,no,27,115,5,-1,0,unknown,no
31,management,single,34,no,no,22,121,1,-1,0,unknown,no
39,management,married,1572,no,no,7,1462,4,-1,0,unknown,no
41,admin.,married,226,yes,no,15,157,5,-1,0,unknown,no
31,blue-collar,single,403,no,no,29,356,2,-1,0,unknown,no
37,management,single,242,no,yes,28,124,3,-1,0,unknown,no
31,technician,single,24,no,no,21,246,2,-1,0,unknown,no
37,blue-collar,married,178,yes,yes,9,72,1,-1,0,unknown,no
31,management,married,668,no,no,18,75,2,-1,0,unknown,no
45,blue-collar,married,-54,yes,no,28,372,2,-1,0,unknown,no
30,technician,divorced,4,yes,no,20,270,1,-1,0,unknown,no
28,technician,single,441,no,yes,9,171,2,-1,0,unknown,no
54,blue-collar,married,-361,yes,no,26,227,1,-1,0,unknown,no
49,technician,married,80,no,no,17,123,1,-1,0,unknown,no
35,technician,married,523,yes,yes,16,95,1,-1,0,unknown,no
