age,job,marital,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,y
34,management,divorced,2279,yes,yes,20,138,2,150,4,other,0
32,technician,single,720,no,no,12,234,4,-1,0,unknown,0
39,blue-collar,single,0,yes,yes,13,1975,5,-1,0,unknown,1
48,admin.,divorced,295,yes,no,17,123,1,164,2,success,0
35,unemployed,married,1,yes,no,28,173,8,-1,0,unknown,0
47,admin.,married,1265,yes,yes,20,250,2,-1,0,unknown,0
39,management,single,220,yes,no,8,87,2,-1,0,unknown,0
49,management,single,580,no,no,19,310,2,-1,0,unknown,0
24,blue-collar,single,1,yes,no,11,79,2,-1,0,unknown,0
47,management,married,3556,yes,no,20,130,4,-1,0,unknown,0
37,management,single,600,yes,no,17,116,2,196,1,failure,0
58,blue-collar,married,556,no,yes,10,229,4,-1,0,unknown,0
33,technician,married,3002,yes,no,28,176,2,-1,0,unknown,0
56,technician,divorced,0,no,no,26,471,8,-1,0,unknown,0
31,management,single,2137,no,no,6,132,1,-1,0,unknown,0
39,technician,divorced,385,no,no,25,644,1,-1,0,unknown,0
27,services,married,472,yes,no,20,144,4,-1,0,unknown,0
53,admin.,single,1958,no,no,23,164,4,-1,0,unknown,0
28,blue-collar,married,251,yes,no,7,754,1,-1,0,unknown,0
43,blue-collar,divorced,25,yes,no,3,236,7,-1,0,unknown,0
28,management,single,672,no,no,4,174,1,-1,0,unknown,0
35,blue-collar,married,-557,yes,yes,21,249,1,-1,0,unknown,0
41,services,married,639,yes,no,8,1187,2,-1,0,unknown,0
49,blue-collar,married,0,yes,no,29,67,2,-1,0,unknown,0
32,management,married,937,no,no,26,61,1,190,1,failure,0
37,admin.,divorced,-302,no,no,17,406,3,-1,0,unknown,0
37,management,single,156,no,no,5,7,10,-1,0,unknown,0
52,management,married,2428,yes,no,28,61,3,-1,0,unknown,0
36,management,single,3850,yes,no,12,239,2,100,4,failure,1
46,technician,married,278,yes,no,10,185,1,-1,0,unknown,0
32,services,single,545,yes,no,18,192,1,180,1,failure,0
33,blue-collar,married,1903,yes,no,21,337,2,182,3,failure,0
37,technician,single,0,no,no,1,1135,2,-1,0,unknown,1
38,blue-collar,single,3132,no,no,5,304,1,-1,0,unknown,0
30,services,single,572,yes,no,5,237,1,319,4,other,0
33,self-employed,single,562,yes,yes,6,196,1,363,1,failure,1
37,blue-collar,married,14,yes,no,31,38,18,-1,0,unknown,0
35,management,married,506,yes,no,5,193,4,-1,0,unknown,0
41,technician,divorced,536,yes,no,15,76,3,-1,0,unknown,0
26,management,single,1720,no,no,3,383,1,-1,0,unknown,0
55,blue-collar,single,39,yes,no,26,128,5,-1,0,unknown,0
33,blue-collar,married,331,yes,no,9,435,2,314,3,failure,0
58,technician,divorced,553,yes,no,28,174,2,-1,0,unknown,0
46,admin.,married,171,yes,yes,11,251,1,430,1,failure,0
43,unknown,married,0,yes,no,9,132,1,-1,0,unknown,0
31,blue-collar,single,-575,yes,no,2,153,9,-1,0,unknown,0
36,management,single,3875,yes,no,27,21,5,-1,0,unknown,0
33,blue-collar,married,494,yes,no,7,159,1,346,2,failure,0
37,admin.,divorced,43,yes,no,30,65,2,-1,0,unknown,0
37,blue-collar,married,89,yes,no,2,393,1,245,4,failure,0
54,blue-collar,married,688,yes,no,4,379,2,-1,0,unknown,0
60,housemaid,married,2008,no,no,7,105,2,-1,0,unknown,0
25,technician,single,3630,no,no,9,221,7,-1,0,unknown,1
55,entrepreneur,married,3459,yes,yes,20,88,2,112,3,other,0
64,management,married,3951,no,no,28,134,1,91,1,success,1
52,technician,married,1416,yes,no,14,297,3,-1,0,unknown,0
29,entrepreneur,married,65,yes,no,28,19,14,-1,0,unknown,0
51,technician,married,117,no,no,18,442,2,-1,0,unknown,1
52,technician,married,371,yes,yes,21,224,2,182,1,success,1
25,technician,divorced,86,no,yes,8,483,2,-1,0,unknown,0
62,blue-collar,married,1381,no,no,19,1020,1,-1,0,unknown,0
32,admin.,married,2555,yes,no,20,125,1,-1,0,unknown,0
42,housemaid,married,1371,no,no,18,125,8,-1,0,unknown,0
33,admin.,married,585,yes,no,17,131,1,-1,0,unknown,0
37,management,married,0,yes,no,6,149,1,13,12,success,0
38,entrepreneur,divorced,1190,yes,no,7,347,4,186,5,success,0
46,blue-collar,married,2836,yes,no,14,13,7,358,7,other,0
31,blue-collar,married,136,no,no,12,228,2,267,1,failure,1
40,technician,single,34,no,no,20,66,3,-1,0,unknown,0
46,management,married,790,yes,no,17,365,1,-1,0,unknown,0
37,admin.,married,0,yes,no,17,65,2,119,1,failure,0
34,entrepreneur,married,0,yes,no,4,217,1,-1,0,unknown,0
31,technician,single,23,yes,no,14,97,1,370,1,failure,0
32,management,married,263,no,no,22,175,1,-1,0,unknown,0
38,admin.,single,435,no,no,19,117,2,-1,0,unknown,0
40,services,married,-378,yes,yes,13,541,1,295,6,failure,0
45,technician,single,2099,no,yes,1,333,1,-1,0,unknown,0
44,blue-collar,married,17,yes,no,19,153,14,-1,0,unknown,0
59,retired,married,140,no,yes,3,239,1,-1,0,unknown,0
34,management,single,1640,yes,no,26,160,3,-1,0,unknown,0
45,management,divorced,839,yes,no,11,340,1,264,4,failure,0
54,management,married,1464,no,no,2,194,2,94,1,success,1
39,housemaid,married,240,yes,no,16,17,25,-1,0,unknown,0
40,blue-collar,divorced,793,yes,no,15,109,1,-1,0,unknown,0
41,technician,single,1026,no,no,29,59,6,-1,0,unknown,0
33,admin.,married,0,no,no,4,86,3,-1,0,unknown,0
31,entrepreneur,married,10,yes,yes,25,13,9,-1,0,unknown,0
33,admin.,single,79,no,no,2,674,1,-1,0,unknown,0
42,housemaid,married,2328,no,no,20,133,2,-1,0,unknown,0
53,blue-collar,married,66,no,no,6,360,2,-1,0,unknown,0
47,blue-collar,divorced,3823,yes,yes,17,647,2,-1,0,unknown,0
54,retired,married,2243,no,no,12,281,1,-1,0,unknown,0
50,blue-collar,divorced,-232,yes,no,19,168,1,-1,0,unknown,0
31,technician,single,7005,no,no,26,171,4,-1,0,unknown,0
40,blue-collar,married,87,yes,no,8,210,1,-1,0,unknown,0
32,blue-collar,single,127,yes,no,5,195,1,-1,0,unknown,0
32,technician,divorced,1097,yes,no,12,298,2,-1,0,unknown,0
51,entrepreneur,married,267,yes,no,30,56,1,-1,0,unknown,0
32,management,single,566,no,no,30,114,2,-1,0,unknown,0
29,student,single,209,yes,no,6,311,2,-1,0,unknown,0
44,management,divorced,0,yes,yes,19,128,1,-1,0,unknown,0
36,blue-collar,married,1193,no,no,30,640,1,-1,0,unknown,1
35,technician,married,883,yes,no,7,333,1,351,1,failure,0
49,blue-collar,married,953,yes,no,14,278,2,-1,0,unknown,0
43,management,divorced,-173,no,yes,18,119,7,-1,0,unknown,0
31,admin.,married,35,no,no,30,615,1,-1,0,unknown,1
70,retired,married,853,no,no,15,120,1,-1,0,unknown,0
48,services,divorced,973,no,no,8,319,1,134,2,success,1
39,management,divorced,1387,yes,no,14,373,2,-1,0,unknown,0
32,admin.,married,57,no,no,9,530,2,-1,0,unknown,0
43,management,married,452,yes,no,16,107,2,-1,0,unknown,0
35,services,divorced,221,yes,no,14,150,1,360,1,failure,0
42,management,married,-679,yes,yes,6,159,1,343,2,failure,0
46,technician,married,1353,no,no,18,528,5,-1,0,unknown,1
36,unemployed,single,9019,yes,no,11,952,3,-1,0,unknown,0
43,blue-collar,married,336,yes,no,9,256,5,-1,0,unknown,0
52,technician,married,0,yes,yes,14,77,2,-1,0,unknown,0
31,management,single,-208,yes,yes,20,251,4,-1,0,unknown,0
32,blue-collar,single,216,yes,no,7,87,2,351,1,success,0
37,blue-collar,married,37,yes,no,5,204,1,-1,0,unknown,0
34,blue-collar,single,246,no,no,3,81,5,-1,0,unknown,0
29,services,married,363,yes,no,15,164,1,-1,0,unknown,0
36,blue-collar,married,688,yes,no,6,174,2,-1,0,unknown,0
51,management,single,5341,no,no,30,184,2,-1,0,unknown,0
35,services,married,17,yes,no,4,110,4,-1,0,unknown,0
41,services,married,572,yes,no,11,188,1,-1,0,unknown,0
42,admin.,single,470,yes,no,12,207,4,-1,0,unknown,0
45,blue-collar,divorced,942,no,no,21,362,1,-1,0,unknown,0
31,admin.,married,439,no,no,28,233,4,-1,0,unknown,0
34,technician,married,393,yes,no,15,314,2,177,6,other,0
41,blue-collar,married,475,yes,no,17,139,3,-1,0,unknown,0
48,management,married,438,no,no,4,42,5,-1,0,unknown,0
55,blue-collar,married,-219,yes,no,14,427,2,364,4,failure,0
31,admin.,married,377,no,no,31,384,4,-1,0,unknown,0
38,blue-collar,married,194,yes,no,17,576,4,340,7,failure,0
41,management,divorced,1401,no,no,16,110,4,-1,0,unknown,0
27,technician,single,75,yes,yes,5,308,1,351,1,failure,0
34,technician,married,0,yes,no,15,144,1,-1,0,unknown,0
56,self-employed,married,-34,yes,yes,5,212,2,-1,0,unknown,0
36,blue-collar,married,324,yes,yes,16,830,1,-1,0,unknown,1
36,admin.,single,245,yes,no,6,159,1,-1,0,unknown,0
29,technician,single,5,yes,yes,28,54,2,-1,0,unknown,0
33,blue-collar,married,22,yes,no,27,375,1,-1,0,unknown,0
60,services,married,4256,yes,no,16,200,1,92,4,success,1
33,technician,single,390,yes,no,14,254,2,-1,0,unknown,0
40,services,divorced,1937,yes,no,2,86,1,-1,0,unknown,0
49,management,single,7443,no,no,20,35,2,-1,0,unknown,0
50,management,divorced,299,no,no,17,666,3,-1,0,unknown,0
30,blue-collar,married,62,no,no,27,213,1,-1,0,unknown,0
40,services,married,1082,yes,no,30,854,2,-1,0,unknown,1
30,technician,married,-287,yes,no,14,244,3,-1,0,unknown,0
37,blue-collar,married,426,no,no,17,285,1,-1,0,unknown,0
26,technician,married,523,no,no,4,221,1,126,1,failure,0
25,entrepreneur,single,6,yes,yes,27,3,4,-1,0,unknown,0
37,blue-collar,married,417,no,no,28,389,1,181,5,failure,0
29,blue-collar,single,1768,yes,no,13,426,3,344,1,other,0
80,housemaid,married,499,no,no,13,224,2,393,4,failure,0
40,blue-collar,married,1161,yes,yes,16,292,8,-1,0,unknown,0
29,admin.,married,488,no,yes,7,223,1,-1,0,unknown,0
33,management,married,0,no,no,3,624,1,-1,0,unknown,0
48,self-employed,married,1559,no,no,24,520,3,133,3,failure,0
41,services,divorced,0,no,no,14,93,3,-1,0,unknown,0
58,retired,married,324,no,no,20,13,4,-1,0,unknown,0
42,management,married,4,yes,no,8,579,2,295,1,success,1
27,student,single,-148,yes,no,11,146,3,224,1,other,0
35,management,single,303,yes,yes,28,85,9,-1,0,unknown,0
42,entrepreneur,married,-480,yes,yes,2,351,6,-1,0,unknown,0
38,technician,married,-104,no,no,28,13,17,-1,0,unknown,0
32,admin.,married,752,yes,no,6,519,2,166,5,failure,1
39,blue-collar,married,56,yes,no,20,368,1,-1,0,unknown,0
52,services,divorced,432,yes,yes,6,44,4,-1,0,unknown,0
29,admin.,single,-309,yes,yes,4,215,1,-1,0,unknown,0
59,retired,divorced,2516,no,no,17,404,1,-1,0,unknown,0
27,admin.,single,5,yes,no,17,225,2,-1,0,unknown,0
34,services,married,1314,yes,no,13,124,1,-1,0,unknown,0
43,blue-collar,divorced,110,yes,yes,6,448,1,-1,0,unknown,0
61,blue-collar,single,433,no,no,5,346,1,-1,0,unknown,0
59,retired,married,488,no,no,31,231,2,-1,0,unknown,0
43,admin.,married,189,yes,no,14,1062,4,-1,0,unknown,1
45,management,married,0,no,no,20,71,2,-1,0,unknown,0
48,unemployed,divorced,840,no,no,28,196,1,-1,0,unknown,0
37,technician,married,1762,no,no,16,334,2,-1,0,unknown,1
54,blue-collar,married,175,yes,no,3,94,4,271,4,failure,0
33,blue-collar,married,925,no,no,20,884,3,-1,0,unknown,0
39,services,single,4453,yes,no,10,156,1,-1,0,unknown,0
31,services,married,564,yes,no,7,223,3,-1,0,unknown,0
41,blue-collar,married,1459,no,no,5,82,1,-1,0,unknown,0
36,management,married,1352,no,no,19,2028,1,-1,0,unknown,1
29,student,single,246,no,no,3,269,1,-1,0,unknown,0
50,unemployed,married,306,yes,no,4,117,1,-1,0,unknown,0
36,services,single,38,no,no,6,308,4,-1,0,unknown,0
43,blue-collar,married,126,yes,no,8,170,2,-1,0,unknown,0
50,management,married,4278,no,no,17,53,1,-1,0,unknown,0
57,management,married,929,no,no,19,387,8,-1,0,unknown,0
28,admin.,single,25,yes,no,18,296,2,-1,0,unknown,0
52,management,married,48,no,no,9,135,2,-1,0,unknown,0
33,admin.,divorced,891,no,no,8,398,2,-1,0,unknown,1
33,management,married,85,yes,no,22,702,2,-1,0,unknown,0
35,management,married,2461,no,no,15,205,2,81,4,other,0
39,management,married,0,yes,no,27,63,3,-1,0,unknown,0
52,unemployed,married,255,no,yes,10,374,3,-1,0,unknown,0
45,entrepreneur,divorced,1187,no,yes,20,157,1,-1,0,unknown,0
55,blue-collar,married,627,yes,no,5,247,1,-1,0,unknown,0
41,unknown,single,2398,yes,no,8,287,2,-1,0,unknown,0
36,management,divorced,210,yes,no,21,62,1,127,2,failure,0
33,blue-collar,married,139,yes,yes,18,732,2,291,5,failure,1
37,blue-collar,married,213,no,yes,5,323,1,-1,0,unknown,0
36,admin.,married,0,yes,no,18,837,8,-1,0,unknown,0
44,services,divorced,0,yes,no,11,151,2,370,2,failure,0
30,management,single,308,yes,yes,2,175,2,-1,0,unknown,0
52,services,divorced,1430,yes,no,20,121,4,-1,0,unknown,0
30,technician,married,384,no,no,25,73,3,-1,0,unknown,0
35,blue-collar,married,625,no,no,13,267,1,-1,0,unknown,0
21,student,single,1258,no,no,7,404,1,-1,0,unknown,0
35,blue-collar,married,2212,yes,no,14,320,2,353,4,other,0
49,blue-collar,married,8545,yes,yes,20,175,1,-1,0,unknown,0
56,retired,married,393,no,yes,26,183,1,221,2,failure,1
29,management,single,874,yes,no,16,231,1,181,2,success,1
37,management,married,34,yes,no,2,100,2,-1,0,unknown,0
39,management,married,3913,no,no,18,150,4,-1,0,unknown,0
32,services,single,748,yes,no,18,166,2,357,2,other,0
33,technician,married,-805,no,no,7,208,2,-1,0,unknown,0
37,self-employed,single,676,no,no,5,133,2,-1,0,unknown,0
31,technician,divorced,-174,no,yes,30,113,10,-1,0,unknown,0
49,blue-collar,married,141,no,no,6,275,1,-1,0,unknown,0
38,blue-collar,married,2342,no,no,12,136,2,-1,0,unknown,0
45,blue-collar,married,31,no,no,8,393,2,310,1,other,0
57,retired,divorced,63,no,yes,25,1448,17,-1,0,unknown,1
59,technician,married,1,no,no,15,159,2,378,3,failure,1
41,blue-collar,married,143,yes,yes,2,659,2,-1,0,unknown,1
29,services,married,308,yes,no,28,75,1,-1,0,unknown,0
51,services,single,2499,yes,no,12,98,5,-1,0,unknown,0
46,technician,single,747,yes,no,6,22,6,-1,0,unknown,0
30,services,married,137,no,no,4,407,1,-1,0,unknown,0
46,blue-collar,married,2904,no,no,20,277,2,-1,0,unknown,0
28,entrepreneur,married,4064,no,yes,11,93,2,-1,0,unknown,0
53,technician,divorced,388,yes,yes,29,67,1,247,1,failure,0
48,management,married,-10,no,no,4,144,1,-1,0,unknown,0
41,unknown,married,526,no,no,26,151,3,-1,0,unknown,0
38,services,married,1005,yes,yes,9,152,2,-1,0,unknown,0
36,entrepreneur,married,660,yes,yes,17,430,1,-1,0,unknown,0
32,management,single,4638,no,no,29,180,1,-1,0,unknown,0
46,admin.,married,2033,no,no,24,99,2,86,5,failure,0
45,technician,divorced,10768,yes,no,16,104,2,-1,0,unknown,0
48,technician,divorced,113,no,yes,22,38,1,-1,0,unknown,0
34,unemployed,married,200,yes,no,26,155,6,-1,0,unknown,0
46,admin.,married,3098,yes,no,21,192,9,-1,0,unknown,0
60,technician,married,6573,yes,no,6,126,2,87,2,failure,0
55,blue-collar,married,5109,no,no,19,55,1,-1,0,unknown,0
28,blue-collar,single,4229,yes,yes,5,205,2,-1,0,unknown,0
26,self-employed,married,479,yes,no,9,133,3,-1,0,unknown,0
36,management,married,-861,yes,yes,28,53,2,-1,0,unknown,0
32,management,married,-360,yes,no,21,176,4,-1,0,unknown,0
39,blue-collar,married,879,yes,no,26,102,2,-1,0,unknown,0
32,management,married,5910,no,no,26,75,3,-1,0,unknown,0
33,technician,married,1434,yes,no,20,200,1,-1,0,unknown,0
27,services,married,-1202,yes,no,4,749,2,-1,0,unknown,0
59,blue-collar,married,149,no,yes,28,313,16,-1,0,unknown,0
35,blue-collar,married,4924,no,no,16,252,2,-1,0,unknown,0
27,services,single,128,no,no,8,83,1,-1,0,unknown,0
50,management,married,914,yes,no,29,359,3,-1,0,unknown,0
32,management,single,2059,no,no,4,886,2,-1,0,unknown,0
43,technician,married,1663,no,no,7,185,2,-1,0,unknown,0
41,self-employed,married,-195,yes,yes,4,52,3,-1,0,unknown,0
20,student,single,210,no,no,14,101,1,-1,0,unknown,0
32,services,single,121,yes,no,5,213,2,-1,0,unknown,0
71,retired,married,10394,no,no,10,411,1,-1,0,unknown,0
35,management,single,107,yes,no,6,142,3,-1,0,unknown,0
57,technician,married,2610,no,no,3,258,2,-1,0,unknown,0
35,technician,married,633,yes,yes,2,76,3,5,3,other,0
41,blue-collar,married,992,yes,yes,5,335,1,295,3,failure,0
32,blue-collar,single,-197,no,yes,8,99,1,-1,0,unknown,0
30,technician,single,0,no,no,29,624,2,-1,0,unknown,0
57,technician,married,31,no,yes,26,395,2,-1,0,unknown,0
34,technician,single,1076,no,no,8,70,2,-1,0,unknown,0
34,blue-collar,married,856,yes,no,20,470,1,150,5,other,0
37,technician,divorced,284,yes,no,11,182,5,-1,0,unknown,0
63,admin.,divorced,4680,no,no,15,953,2,-1,0,unknown,1
49,management,divorced,112,no,no,25,62,10,-1,0,unknown,0
32,technician,single,0,no,no,21,126,2,-1,0,unknown,0
31,technician,married,1072,no,no,19,141,3,-1,0,unknown,0
82,housemaid,married,2140,no,no,14,118,6,-1,0,unknown,0
33,admin.,married,-675,yes,no,28,245,2,-1,0,unknown,0
51,technician,married,216,no,no,7,615,2,-1,0,unknown,1
30,technician,single,126,no,no,19,256,2,-1,0,unknown,0
43,blue-collar,divorced,42,no,no,13,188,1,-1,0,unknown,0
59,blue-collar,married,63,no,no,22,176,6,-1,0,unknown,0
53,technician,married,6,yes,no,5,517,1,-1,0,unknown,0
28,services,single,117,yes,no,11,133,1,-1,0,unknown,0
36,blue-collar,divorced,-159,yes,no,4,382,3,-1,0,unknown,0
54,services,married,392,no,no,18,254,8,-1,0,unknown,0
55,services,married,-626,yes,yes,5,369,2,278,5,failure,0
41,management,married,3348,no,no,4,74,1,-1,0,unknown,0
30,management,married,1221,yes,no,25,279,4,-1,0,unknown,1
37,services,married,237,yes,no,8,175,1,-1,0,unknown,0
57,management,married,224,yes,no,24,180,4,-1,0,unknown,0
48,blue-collar,married,904,yes,no,5,128,2,-1,0,unknown,0
25,services,single,57,yes,yes,13,190,5,-1,0,unknown,0
28,management,single,3053,no,no,18,165,4,-1,0,unknown,0
33,blue-collar,married,4996,yes,no,18,15,9,363,2,failure,0
55,blue-collar,married,1341,no,no,22,46,8,-1,0,unknown,0
52,management,married,264,no,no,20,68,8,-1,0,unknown,0
55,blue-collar,married,1078,yes,yes,15,41,1,-1,0,unknown,0
43,blue-collar,divorced,898,yes,no,11,405,1,174,3,failure,0
56,services,married,0,no,no,13,112,4,-1,0,unknown,0
25,blue-collar,single,6,yes,yes,27,174,2,-1,0,unknown,0
33,admin.,married,730,yes,no,20,70,1,-1,0,unknown,0
47,housemaid,married,1985,no,no,12,320,2,-1,0,unknown,0
51,blue-collar,married,33,no,yes,16,721,3,-1,0,unknown,1
28,blue-collar,married,5611,yes,no,3,340,2,-1,0,unknown,0
35,blue-collar,married,1116,yes,no,12,124,1,-1,0,unknown,0
32,technician,single,-1,yes,no,12,37,1,-1,0,unknown,0
47,blue-collar,single,57,yes,no,18,72,3,369,4,failure,0
41,technician,married,225,yes,yes,8,63,2,-1,0,unknown,0
28,technician,married,232,yes,yes,29,72,1,261,1,failure,0
36,services,married,3064,yes,no,11,1143,4,-1,0,unknown,0
42,blue-collar,married,1455,yes,no,2,279,2,269,2,other,0
42,entrepreneur,divorced,2,yes,no,5,380,1,-1,0,unknown,0
57,admin.,divorced,4378,yes,no,19,78,3,-1,0,unknown,0
52,technician,married,668,yes,no,31,212,4,-1,0,unknown,0
36,technician,divorced,3296,yes,no,17,130,1,-1,0,unknown,0
25,management,single,808,no,no,27,268,2,-1,0,unknown,0
45,services,married,-33,no,no,28,198,3,-1,0,unknown,0
48,self-employed,married,929,no,no,29,223,1,-1,0,unknown,0
48,blue-collar,single,-269,no,no,2,167,1,263,3,other,0
40,entrepreneur,divorced,0,no,yes,5,985,6,-1,0,unknown,0
36,management,married,699,no,no,23,125,1,-1,0,unknown,0
32,admin.,married,205,no,no,18,197,3,-1,0,unknown,0
35,management,married,1557,yes,yes,5,225,1,268,1,failure,0
47,entrepreneur,married,-497,yes,no,14,176,2,-1,0,unknown,0
27,blue-collar,single,-46,yes,no,3,97,3,199,8,other,0
37,admin.,married,2320,yes,no,20,59,3,342,1,other,0
35,admin.,single,-133,yes,no,14,546,3,-1,0,unknown,0
54,blue-collar,married,175,no,yes,8,1027,1,-1,0,unknown,0
46,admin.,married,250,no,no,13,85,2,-1,0,unknown,0
60,admin.,single,473,no,no,5,175,2,8,1,other,0
37,entrepreneur,single,65,no,no,31,22,4,-1,0,unknown,0
51,blue-collar,married,1137,no,no,11,76,1,-1,0,unknown,0
41,technician,married,231,no,no,26,428,2,-1,0,unknown,1
57,management,married,2101,no,no,18,101,5,-1,0,unknown,0
48,technician,married,1036,yes,yes,17,71,2,-1,0,unknown,0
53,retired,divorced,-200,no,yes,6,161,1,-1,0,unknown,0
29,admin.,married,943,yes,no,4,355,1,-1,0,unknown,0
34,entrepreneur,married,7962,yes,no,20,96,2,-1,0,unknown,0
56,services,married,2658,yes,no,15,302,1,-1,0,unknown,0
40,blue-collar,married,10,yes,no,9,1692,2,-1,0,unknown,1
64,unknown,married,2280,no,no,7,289,1,-1,0,unknown,0
22,student,single,381,no,no,12,227,1,-1,0,unknown,1
41,services,married,1027,yes,no,2,53,2,-1,0,unknown,0
27,management,single,924,yes,no,3,84,1,-1,0,unknown,0
38,services,married,-301,no,yes,2,182,1,-1,0,unknown,0
27,student,single,2245,no,no,18,163,1,-1,0,unknown,0
46,management,married,71,yes,no,19,220,4,-1,0,unknown,0
37,management,married,2366,yes,no,11,721,1,-1,0,unknown,0
52,technician,married,9687,yes,no,19,222,3,174,1,failure,0
60,retired,married,486,no,no,28,139,4,-1,0,unknown,0
41,services,married,890,yes,no,14,829,1,-1,0,unknown,0
40,blue-collar,married,-335,yes,no,27,260,1,-1,0,unknown,0
34,blue-collar,married,262,no,no,15,89,2,106,1,success,1
43,management,married,3,yes,no,9,204,2,-1,0,unknown,0
36,admin.,single,810,yes,no,17,296,1,-1,0,unknown,0
36,management,married,0,yes,no,18,103,1,175,2,failure,0
25,technician,single,1105,yes,no,17,608,1,-1,0,unknown,0
26,technician,single,1118,yes,no,4,209,2,-1,0,unknown,0
59,retired,married,866,no,yes,2,88,1,208,1,other,0
34,technician,married,390,yes,no,27,95,2,231,2,failure,1
34,blue-collar,single,3773,yes,no,21,287,1,-1,0,unknown,0
31,technician,married,783,no,no,9,10,5,-1,0,unknown,0
